year,month,day,prcp,tmax,tmin
1969,10,5,0,30,15.2
1969,10,6,0,33,16
1969,10,7,0.9,31,19.5
1969,10,8,0.1,30.5,17
1969,10,9,0,29.5,19.5
1969,10,10,0,29.5,-99.9
1969,10,11,0,30,15.2
1969,10,12,0,30,15.2
1969,10,13,0,29.5,14.5
1969,10,14,0,30.5,14.5
1969,10,15,0,31,14
1969,10,16,0,31.5,11.5
1969,10,17,0,31.5,14.5
1969,10,18,0,30,15.2
1969,10,19,0.9,30,15.2
1969,10,20,0,31.5,14.5
1969,10,21,0,31,15
1969,10,22,0,30,13
1969,10,23,0,28.5,12
1969,10,24,0,28.5,12.5
1969,10,25,0,30,15.2
1969,10,26,0,30,15.2
1969,10,27,0,27,13
1969,10,28,0,24,13
1969,10,29,0,28,10.5
1969,10,30,0,23,-99.9
1969,10,31,0,32.5,5
1969,11,1,0,21.4,6.9
1969,11,2,0,-99.9,6.9
1969,11,3,0,20.5,5.5
1969,11,4,0,20.5,5.5
1969,11,5,0,24,7
1969,11,6,0,28,11
1969,11,7,0,25,-99.9
1969,11,8,0,21.4,6.9
1969,11,9,0,21.4,6.9
1969,11,10,0,30,7
1969,11,11,0,24.5,11.5
1969,11,12,0,29,10
1969,11,13,0,27.5,11.5
1969,11,14,0,24.5,9
1969,11,15,0,21.4,6.9
1969,11,16,0,21.4,6.9
1969,11,17,0,26,4
1969,11,18,0,23,10
1969,11,19,0,16,1
1969,11,20,0,21.4,6.9
1969,11,21,0,-99.9,4
1969,11,22,0,21.4,6.9
1969,11,23,0,21.4,6.9
1969,11,24,0,24.5,1.5
1969,11,25,0,16.5,3.5
1969,11,26,0,18.5,5
1969,11,27,4.5,22.5,11.5
1969,11,28,0,9,1.5
1969,11,29,0,21.4,6.9
1969,11,30,0,11.5,6.9
1969,12,1,-99.9,-99.9,-99.9
1969,12,2,-99.9,-99.9,-99.9
1969,12,3,-99.9,-99.9,-99.9
1969,12,4,-99.9,-99.9,-99.9
1969,12,5,-99.9,-99.9,-99.9
1969,12,6,-99.9,-99.9,-99.9
1969,12,7,-99.9,-99.9,-99.9
1969,12,8,-99.9,-99.9,-99.9
1969,12,9,-99.9,-99.9,-99.9
1969,12,10,-99.9,-99.9,-99.9
1969,12,11,-99.9,-99.9,-99.9
1969,12,12,-99.9,-99.9,-99.9
1969,12,13,-99.9,-99.9,-99.9
1969,12,14,-99.9,-99.9,-99.9
1969,12,15,-99.9,-99.9,-99.9
1969,12,16,-99.9,-99.9,-99.9
1969,12,17,-99.9,-99.9,-99.9
1969,12,18,-99.9,-99.9,-99.9
1969,12,19,-99.9,-99.9,-99.9
1969,12,20,-99.9,-99.9,-99.9
1969,12,21,-99.9,-99.9,-99.9
1969,12,22,-99.9,-99.9,-99.9
1969,12,23,-99.9,-99.9,-99.9
1969,12,24,-99.9,-99.9,-99.9
1969,12,25,-99.9,-99.9,-99.9
1969,12,26,-99.9,-99.9,-99.9
1969,12,27,-99.9,-99.9,-99.9
1969,12,28,-99.9,-99.9,-99.9
1969,12,29,-99.9,-99.9,-99.9
1969,12,30,-99.9,-99.9,-99.9
1969,12,31,-99.9,-99.9,-99.9
1970,1,1,-99.9,-99.9,-99.9
1970,1,2,-99.9,-99.9,-99.9
1970,1,3,-99.9,-99.9,-99.9
1970,1,4,-99.9,-99.9,-99.9
1970,1,5,-99.9,-99.9,-99.9
1970,1,6,-99.9,-99.9,-99.9
1970,1,7,-99.9,-99.9,-99.9
1970,1,8,-99.9,-99.9,-99.9
1970,1,9,-99.9,-99.9,-99.9
1970,1,10,-99.9,-99.9,-99.9
1970,1,11,-99.9,-99.9,-99.9
1970,1,12,-99.9,-99.9,-99.9
1970,1,13,-99.9,-99.9,-99.9
1970,1,14,-99.9,-99.9,-99.9
1970,1,15,-99.9,-99.9,-99.9
1970,1,16,-99.9,-99.9,-99.9
1970,1,17,-99.9,-99.9,-99.9
1970,1,18,-99.9,-99.9,-99.9
1970,1,19,-99.9,-99.9,-99.9
1970,1,20,-99.9,-99.9,-99.9
1970,1,21,-99.9,-99.9,-99.9
1970,1,22,-99.9,-99.9,-99.9
1970,1,23,-99.9,-99.9,-99.9
1970,1,24,-99.9,-99.9,-99.9
1970,1,25,-99.9,-99.9,-99.9
1970,1,26,-99.9,-99.9,-99.9
1970,1,27,-99.9,-99.9,-99.9
1970,1,28,-99.9,-99.9,-99.9
1970,1,29,-99.9,-99.9,-99.9
1970,1,30,-99.9,-99.9,-99.9
1970,1,31,-99.9,-99.9,-99.9
1970,2,1,-99.9,-99.9,-99.9
1970,2,2,-99.9,-99.9,-99.9
1970,2,3,-99.9,-99.9,-99.9
1970,2,4,-99.9,-99.9,-99.9
1970,2,5,-99.9,-99.9,-99.9
1970,2,6,-99.9,-99.9,-99.9
1970,2,7,-99.9,-99.9,-99.9
1970,2,8,-99.9,-99.9,-99.9
1970,2,9,-99.9,-99.9,-99.9
1970,2,10,-99.9,-99.9,-99.9
1970,2,11,-99.9,-99.9,-99.9
1970,2,12,-99.9,-99.9,-99.9
1970,2,13,-99.9,-99.9,-99.9
1970,2,14,-99.9,-99.9,-99.9
1970,2,15,-99.9,-99.9,-99.9
1970,2,16,-99.9,-99.9,-99.9
1970,2,17,-99.9,-99.9,-99.9
1970,2,18,-99.9,-99.9,-99.9
1970,2,19,-99.9,-99.9,-99.9
1970,2,20,-99.9,-99.9,-99.9
1970,2,21,-99.9,-99.9,-99.9
1970,2,22,-99.9,-99.9,-99.9
1970,2,23,-99.9,-99.9,-99.9
1970,2,24,-99.9,-99.9,-99.9
1970,2,25,-99.9,-99.9,-99.9
1970,2,26,-99.9,-99.9,-99.9
1970,2,27,-99.9,-99.9,-99.9
1970,2,28,-99.9,-99.9,-99.9
1970,3,1,-99.9,-99.9,-99.9
1970,3,2,-99.9,-99.9,-99.9
1970,3,3,-99.9,-99.9,-99.9
1970,3,4,-99.9,-99.9,-99.9
1970,3,5,-99.9,-99.9,-99.9
1970,3,6,-99.9,-99.9,-99.9
1970,3,7,-99.9,-99.9,-99.9
1970,3,8,-99.9,-99.9,-99.9
1970,3,9,-99.9,-99.9,-99.9
1970,3,10,-99.9,-99.9,-99.9
1970,3,11,-99.9,-99.9,-99.9
1970,3,12,-99.9,-99.9,-99.9
1970,3,13,-99.9,-99.9,-99.9
1970,3,14,-99.9,-99.9,-99.9
1970,3,15,-99.9,-99.9,-99.9
1970,3,16,-99.9,-99.9,-99.9
1970,3,17,-99.9,-99.9,-99.9
1970,3,18,-99.9,-99.9,-99.9
1970,3,19,-99.9,-99.9,-99.9
1970,3,20,-99.9,-99.9,-99.9
1970,3,21,-99.9,-99.9,-99.9
1970,3,22,-99.9,-99.9,-99.9
1970,3,23,-99.9,-99.9,-99.9
1970,3,24,-99.9,-99.9,-99.9
1970,3,25,-99.9,-99.9,-99.9
1970,3,26,-99.9,-99.9,-99.9
1970,3,27,-99.9,-99.9,-99.9
1970,3,28,-99.9,-99.9,-99.9
1970,3,29,-99.9,-99.9,-99.9
1970,3,30,-99.9,-99.9,-99.9
1970,3,31,-99.9,-99.9,-99.9
1970,4,1,-99.9,-99.9,-99.9
1970,4,2,-99.9,-99.9,-99.9
1970,4,3,-99.9,-99.9,-99.9
1970,4,4,-99.9,-99.9,-99.9
1970,4,5,-99.9,-99.9,-99.9
1970,4,6,-99.9,-99.9,-99.9
1970,4,7,-99.9,-99.9,-99.9
1970,4,8,-99.9,-99.9,-99.9
1970,4,9,-99.9,-99.9,-99.9
1970,4,10,-99.9,-99.9,-99.9
1970,4,11,-99.9,-99.9,-99.9
1970,4,12,-99.9,-99.9,-99.9
1970,4,13,-99.9,-99.9,-99.9
1970,4,14,-99.9,-99.9,-99.9
1970,4,15,-99.9,-99.9,-99.9
1970,4,16,-99.9,-99.9,-99.9
1970,4,17,-99.9,-99.9,-99.9
1970,4,18,-99.9,-99.9,-99.9
1970,4,19,-99.9,-99.9,-99.9
1970,4,20,-99.9,-99.9,-99.9
1970,4,21,-99.9,-99.9,-99.9
1970,4,22,-99.9,-99.9,-99.9
1970,4,23,-99.9,-99.9,-99.9
1970,4,24,-99.9,-99.9,-99.9
1970,4,25,-99.9,-99.9,-99.9
1970,4,26,-99.9,-99.9,-99.9
1970,4,27,-99.9,-99.9,-99.9
1970,4,28,-99.9,-99.9,-99.9
1970,4,29,-99.9,-99.9,-99.9
1970,4,30,-99.9,-99.9,-99.9
1970,5,1,-99.9,-99.9,-99.9
1970,5,2,-99.9,-99.9,-99.9
1970,5,3,-99.9,-99.9,-99.9
1970,5,4,0,31.5,5.5
1970,5,5,0,34,13.5
1970,5,6,0,34.5,18.5
1970,5,7,0,36.5,18.5
1970,5,8,-99.9,-99.9,-99.9
1970,5,9,-99.9,-99.9,-99.9
1970,5,10,-99.9,-99.9,-99.9
1970,5,11,-99.9,-99.9,-99.9
1970,5,12,0,35.5,15.5
1970,5,13,0,36,17
1970,5,14,0,34.5,16.5
1970,5,15,-99.9,-99.9,-99.9
1970,5,16,-99.9,-99.9,-99.9
1970,5,17,-99.9,-99.9,-99.9
1970,5,18,-99.9,-99.9,-99.9
1970,5,19,0,36.5,15.5
1970,5,20,0,35.5,20.5
1970,5,21,0,35,22.5
1970,5,22,-99.9,-99.9,-99.9
1970,5,23,-99.9,-99.9,-99.9
1970,5,24,-99.9,-99.9,-99.9
1970,5,25,-99.9,-99.9,-99.9
1970,5,26,0,33,10
1970,5,27,0,34,17
1970,5,28,0,33,14
1970,5,29,-99.9,-99.9,-99.9
1970,5,30,-99.9,-99.9,-99.9
1970,5,31,-99.9,-99.9,-99.9
1970,6,1,-99.9,-99.9,-99.9
1970,6,2,0,31,16
1970,6,3,0,34,15
1970,6,4,0,34,21
1970,6,5,0,-99.9,-99.9
1970,6,6,-99.9,-99.9,-99.9
1970,6,7,-99.9,-99.9,-99.9
1970,6,8,-99.9,-99.9,-99.9
1970,6,9,0,34,17
1970,6,10,0,36,21
1970,6,11,0,38,21
1970,6,12,0,-99.9,-99.9
1970,6,13,-99.9,-99.9,-99.9
1970,6,14,-99.9,-99.9,-99.9
1970,6,15,-99.9,-99.9,-99.9
1970,6,16,0,41,24
1970,6,17,0,41,25
1970,6,18,0,40,24
1970,6,19,0,-99.9,-99.9
1970,6,20,-99.9,-99.9,-99.9
1970,6,21,-99.9,-99.9,-99.9
1970,6,22,-99.9,-99.9,-99.9
1970,6,23,0,35,21
1970,6,24,0,38,22
1970,6,25,0,37,21
1970,6,26,0,-99.9,-99.9
1970,6,27,-99.9,-99.9,-99.9
1970,6,28,-99.9,-99.9,-99.9
1970,6,29,-99.9,-99.9,-99.9
1970,6,30,0,-99.9,-99.9
1970,7,1,-99.9,-99.9,-99.9
1970,7,2,-99.9,-99.9,-99.9
1970,7,3,-99.9,-99.9,-99.9
1970,7,4,-99.9,-99.9,-99.9
1970,7,5,-99.9,-99.9,-99.9
1970,7,6,-99.9,-99.9,-99.9
1970,7,7,-99.9,-99.9,-99.9
1970,7,8,-99.9,-99.9,-99.9
1970,7,9,-99.9,-99.9,-99.9
1970,7,10,-99.9,-99.9,-99.9
1970,7,11,-99.9,-99.9,-99.9
1970,7,12,-99.9,-99.9,-99.9
1970,7,13,-99.9,-99.9,-99.9
1970,7,14,-99.9,-99.9,-99.9
1970,7,15,-99.9,-99.9,-99.9
1970,7,16,-99.9,-99.9,-99.9
1970,7,17,-99.9,-99.9,-99.9
1970,7,18,-99.9,-99.9,-99.9
1970,7,19,-99.9,-99.9,-99.9
1970,7,20,-99.9,-99.9,-99.9
1970,7,21,-99.9,-99.9,-99.9
1970,7,22,-99.9,-99.9,-99.9
1970,7,23,-99.9,-99.9,-99.9
1970,7,24,-99.9,-99.9,-99.9
1970,7,25,-99.9,-99.9,-99.9
1970,7,26,-99.9,-99.9,-99.9
1970,7,27,-99.9,-99.9,-99.9
1970,7,28,-99.9,-99.9,-99.9
1970,7,29,-99.9,-99.9,-99.9
1970,7,30,-99.9,-99.9,-99.9
1970,7,31,-99.9,-99.9,-99.9
1970,8,1,0,34,21
1970,8,2,0,37,21
1970,8,3,0,35,21.5
1970,8,4,0,36,21.5
1970,8,5,0,36,22
1970,8,6,0,36,23.5
1970,8,7,0,38,24.5
1970,8,8,3,38,25
1970,8,9,3,38,22
1970,8,10,0,34.5,23
1970,8,11,0,35,22
1970,8,12,20,33,23
1970,8,13,1,35.5,20
1970,8,14,0.5,34,21
1970,8,15,12.5,34,22
1970,8,16,0,31,22
1970,8,17,0,34,18
1970,8,18,0,36.5,21
1970,8,19,19,31,21
1970,8,20,1,27,20
1970,8,21,3,33,19
1970,8,22,0.5,34,19
1970,8,23,0,35,19
1970,8,24,15,30,20
1970,8,25,0,30,19
1970,8,26,0,32,20
1970,8,27,0,32,19
1970,8,28,0,33,18
1970,8,29,0,33,15
1970,8,30,0,34,17
1970,8,31,0,34,18
1970,9,1,0,34.5,20.5
1970,9,2,0,36,19.5
1970,9,3,0,37,22
1970,9,4,0,36,25
1970,9,5,0,37,22
1970,9,6,21,35,22
1970,9,7,15,30,20
1970,9,8,0,30,12
1970,9,9,0,32.5,20
1970,9,10,0,33,18
1970,9,11,0,35.5,21
1970,9,12,0,33.5,20
1970,9,13,6.5,33,21
1970,9,14,46.5,31,21
1970,9,15,27,23,19
1970,9,16,0,29,18
1970,9,17,16.5,29,19
1970,9,18,0,29,19
1970,9,19,0,30,20
1970,9,20,0,30,20
1970,9,21,0,32,20
1970,9,22,0,32,21
1970,9,23,0,32,18
1970,9,24,0,32,18
1970,9,25,1.5,31,21
1970,9,26,35,18,13
1970,9,27,17,12.1,7
1970,9,28,2,15,7
1970,9,29,0,18,9
1970,9,30,0.5,20,11
1970,10,1,16,26.5,16
1970,10,2,0,25,14
1970,10,3,0,26,16
1970,10,4,0,26.5,14
1970,10,5,0,27,15
1970,10,6,0,28,24
1970,10,7,0,29,15
1970,10,8,0,27.5,16
1970,10,9,0,25,9
1970,10,10,0,28,9
1970,10,11,0,25.5,13
1970,10,12,0,23,6.5
1970,10,13,0,28,8
1970,10,14,0,28.5,9
1970,10,15,0,29.5,10
1970,10,16,0,21,11.5
1970,10,17,0,23,12
1970,10,18,0,23,10
1970,10,19,0,25,8.5
1970,10,20,0,27.5,9
1970,10,21,0,27,12
1970,10,22,0,26.5,17
1970,10,23,0,27,16
1970,10,24,0,29,9
1970,10,25,0,29,13
1970,10,26,0,28,15
1970,10,27,0,26,11
1970,10,28,0,17.5,5
1970,10,29,0,21,0.5
1970,10,30,0,25.5,-1.5
1970,10,31,0,29.5,3
1970,11,1,0,28.5,6.5
1970,11,2,0,19,5.5
1970,11,3,0,19,4
1970,11,4,0,16.5,5
1970,11,5,0,21,1
1970,11,6,0,21,2
1970,11,7,0,28,5
1970,11,8,0,25,9
1970,11,9,0,23,4
1970,11,10,0,27,5
1970,11,11,0,24.5,3
1970,11,12,0,28,6
1970,11,13,0,21,10
1970,11,14,0,13,2
1970,11,15,0,14,2
1970,11,16,0,19,1
1970,11,17,0,23,1
1970,11,18,0,27,0
1970,11,19,0,27,6
1970,11,20,0,25,3
1970,11,21,0,28,3
1970,11,22,0,28,4
1970,11,23,0,16,2
1970,11,24,0,20,2
1970,11,25,0,28,2
1970,11,26,0,30,2
1970,11,27,0,28,14
1970,11,28,0,28,4
1970,11,29,0,27,5
1970,11,30,0,27,6
1970,12,1,0,26,5
1970,12,2,0,28,4
1970,12,3,0,29,5
1970,12,4,0,27,5
1970,12,5,0,25,5
1970,12,6,0,23,5
1970,12,7,0,24,5
1970,12,8,0,24,1
1970,12,9,0,26,3
1970,12,10,0,25,3
1970,12,11,0,12,7
1970,12,12,2.5,11,2
1970,12,13,0,16,3
1970,12,14,0,16,5
1970,12,15,0,21,6
1970,12,16,0,19,1
1970,12,17,0,18.5,1
1970,12,18,0,25,0
1970,12,19,0,24,9
1970,12,20,0,25,14
1970,12,21,0,21,14
1970,12,22,0,23,10
1970,12,23,0,23,6
1970,12,24,0,23,12
1970,12,25,0,23.5,2
1970,12,26,0,26,3
1970,12,27,0,28,5
1970,12,28,0,24,6.5
1970,12,29,0,24,7
1970,12,30,0,21,7
1970,12,31,0,19,0
1971,1,1,0,25,1
1971,1,2,0,25,9
1971,1,3,0,24.5,15
1971,1,4,0,9,1
1971,1,5,0,10.5,5
1971,1,6,0,8.5,5
1971,1,7,0,9,7
1971,1,8,0,9,7
1971,1,9,0,18,2
1971,1,10,0,19.5,1
1971,1,11,0,23,2
1971,1,12,0,24,2
1971,1,13,0,23,9
1971,1,14,0,23,3
1971,1,15,0,22,0
1971,1,16,0,25,0
1971,1,17,0,27,4
1971,1,18,0,25,0
1971,1,19,0,22.5,1
1971,1,20,0,26,5
1971,1,21,0,28,7
1971,1,22,0,26,12
1971,1,23,0,23,13
1971,1,24,0,23,10
1971,1,25,0,21.5,4
1971,1,26,0,22,1.5
1971,1,27,0,24,1
1971,1,28,0,24.5,1
1971,1,29,0,24,3
1971,1,30,0,24,4
1971,1,31,0,26.5,1
1971,2,1,0,26.5,1.5
1971,2,2,0,26.5,7
1971,2,3,0,26,10.5
1971,2,4,0,17,6
1971,2,5,0,24,3
1971,2,6,0,22,3
1971,2,7,0,22,6
1971,2,8,0,17.5,1
1971,2,9,0,16,1
1971,2,10,0,19.5,2
1971,2,11,0,25,2
1971,2,12,0,19,7
1971,2,13,0,24,2
1971,2,14,0,26.5,3
1971,2,15,0,26,7.5
1971,2,16,0,26,8
1971,2,17,0,27.5,10
1971,2,18,0,26,11
1971,2,19,0,21,2
1971,2,20,0,27,3
1971,2,21,0,16,1
1971,2,22,0,20,2
1971,2,23,0,23.5,2
1971,2,24,0,23,5
1971,2,25,0,20,6
1971,2,26,0,24,8
1971,2,27,0,25.5,4
1971,2,28,0,25.5,6
1971,3,1,0,25.5,5
1971,3,2,0,14,8
1971,3,3,0,15,3
1971,3,4,0,27,3
1971,3,5,0,27,5
1971,3,6,0,23,9
