year,month,day,prcp,tmax,tmin
1978,1,1,0,17,4
1978,1,2,0,13,1
1978,1,3,0,20,-3
1978,1,4,0,19,3
1978,1,5,0,23,0
1978,1,6,0,21,0
1978,1,7,0,21,2
1978,1,8,0,17,-3
1978,1,9,0,22,-6
1978,1,10,0,23,1
1978,1,11,0,21,1
1978,1,12,0,18,0
1978,1,13,0,16,-3
1978,1,14,0,19,-5
1978,1,15,0,21,4
1978,1,16,0,22,4
1978,1,17,0,21,5
1978,1,18,0,18,4
1978,1,19,0,19,2
1978,1,20,0,23,-3
1978,1,21,0,15,-3
1978,1,22,0,18,-4
1978,1,23,0,21,2
1978,1,24,0,20,2
1978,1,25,0,15,-6
1978,1,26,0,22,-7
1978,1,27,0,19,1
1978,1,28,0,19,1
1978,1,29,0,20,4
1978,1,30,0,27,5
1978,1,31,0,20,7
1978,2,1,0,20,7
1978,2,2,0,24,1
1978,2,3,0,18,2
1978,2,4,0,20,1
1978,2,5,0,18,0
1978,2,6,0,19,2
1978,2,7,0,15,3
1978,2,8,0,21,-1
1978,2,9,0,23,1
1978,2,10,0,25,-2
1978,2,11,0,23,2
1978,2,12,0,15,3
1978,2,13,0,18,-6
1978,2,14,0,22,-6
1978,2,15,0,17,-3
1978,2,16,0,23,-4
1978,2,17,0,19,-2
1978,2,18,0,15,-4
1978,2,19,0,16,-5
1978,2,20,0,16,-7
1978,2,21,0,17,-6
1978,2,22,0,19,3
1978,2,23,0,23,1
1978,2,24,0,25,1
1978,2,25,0,24,3
1978,2,26,0,28,3
1978,2,27,0,23,4
1978,2,28,0,25,9
1978,3,1,0,26,9
1978,3,2,0,25,8
1978,3,3,0,26,8
1978,3,4,0,26,5
1978,3,5,0,20,6
1978,3,6,0,19,7
1978,3,7,0,17,1
1978,3,8,0,17,1
1978,3,9,0,25,-1
1978,3,10,0,28,0
1978,3,11,0,25,1
1978,3,12,0,25,2
1978,3,13,0,19,3
1978,3,14,0,25,-2
1978,3,15,0,22,2
1978,3,16,0,23,1
1978,3,17,0,24,1
1978,3,18,0,27,-2
1978,3,19,0,28,2
1978,3,20,0,28,7
1978,3,21,0,30,10
1978,3,22,0,28,13
1978,3,23,0,28,13
1978,3,24,0,29,6
1978,3,25,0,27,7
1978,3,26,0,26,10
1978,3,27,0,28,9
1978,3,28,0,27,10
1978,3,29,0,27,15
1978,3,30,0,31,9
1978,3,31,0,32,13
1978,4,1,1,33,10
1978,4,2,0,35,10
1978,4,3,0,28,12
1978,4,4,0,32,12
1978,4,5,0,31,12
1978,4,6,0,31,13
1978,4,7,0,30,7
1978,4,8,0,31,12
1978,4,9,0,29,11
1978,4,10,0,20,6
1978,4,11,0,15,6
1978,4,12,0,25,2
1978,4,13,0,30,6
1978,4,14,0,31,6
1978,4,15,0,32,12
1978,4,16,0,33,13
1978,4,17,0,33,9
1978,4,18,0,31,5
1978,4,19,0,33,6
1978,4,20,0,30,11
1978,4,21,0,31,10
1978,4,22,0,29,9
1978,4,23,0,23,7
1978,4,24,0,33,8
1978,4,25,0,34,12
1978,4,26,0,33,17
1978,4,27,0,34,10
1978,4,28,0,32,15
1978,4,29,0,31,9
1978,4,30,0,32,13
1978,5,1,0,33,8
1978,5,2,0,28,7
1978,5,3,0,30,6
1978,5,4,0,32,9
1978,5,5,0,34,7
1978,5,6,0,30,17
1978,5,7,0,32,9
1978,5,8,0,32,12
1978,5,9,0,35,8
1978,5,10,0,37,17
1978,5,11,0,36,15
1978,5,12,0,35,19
1978,5,13,1,31,18
1978,5,14,0,33,16
1978,5,15,0,34,16
1978,5,16,0,36,19
1978,5,17,0,36,16
1978,5,18,0,32,18
1978,5,19,1,34,18
1978,5,20,5,32,13
1978,5,21,0,31,15
1978,5,22,2,33,12
1978,5,23,0,33,15
1978,5,24,0,32,17
1978,5,25,0,33,10
1978,5,26,0,34,9
1978,5,27,0,35,13
1978,5,28,0,35,18
1978,5,29,5,33,15
1978,5,30,0,30,12
1978,5,31,0,34,12
1978,6,1,0,35,18
1978,6,2,20,34,18
1978,6,3,0,32,16
1978,6,4,0,26,17
1978,6,5,0,35,15
1978,6,6,0,33,17
1978,6,7,0,32,19
1978,6,8,0,35,12
1978,6,9,0,34,16
1978,6,10,0,34,15
1978,6,11,0,36,16
1978,6,12,0,37,19
1978,6,13,0,34,16
1978,6,14,0,35,17
1978,6,15,0,36,19
1978,6,16,0,36,18
1978,6,17,0,36,18
1978,6,18,0,35,19
1978,6,19,0,35,19
1978,6,20,0,37,17
1978,6,21,0,37,19
1978,6,22,0,36,18
1978,6,23,0,36,17
1978,6,24,0,36,18
1978,6,25,0,38,18
1978,6,26,0,37,21
1978,6,27,2,36,18
1978,6,28,8,37,17
1978,6,29,3,29,17
1978,6,30,14,30,16
1978,7,1,0,35,17
1978,7,2,0,33,17
1978,7,3,0,35,18
1978,7,4,15,35,18
1978,7,5,2,34,17
1978,7,6,0,34,16
1978,7,7,0,35,18
1978,7,8,0,35,19
1978,7,9,0,35,18
1978,7,10,0,35,18
1978,7,11,0,34,22
1978,7,12,0,35,18
1978,7,13,0,36,19
1978,7,14,0,35,21
1978,7,15,0,35,19
1978,7,16,0,35,17
1978,7,17,0,36,20
1978,7,18,0,35,19
1978,7,19,0,30,18
1978,7,20,0,35,20
1978,7,21,0,30,19
1978,7,22,27,30,17
1978,7,23,0,29,15
1978,7,24,0,32,15
1978,7,25,12,30,17
1978,7,26,11,33,17
1978,7,27,2,27,16
1978,7,28,25,24,16
1978,7,29,13,29,16
1978,7,30,8,28,16
1978,7,31,86,26,17
1978,8,1,5,26,16
1978,8,2,3,29,15
1978,8,3,11,24,16
1978,8,4,8,22,17
1978,8,5,0,27,17
1978,8,6,3,28,13
1978,8,7,0,29,14
1978,8,8,0,25,17
1978,8,9,0,28,16
1978,8,10,4,29,16
1978,8,11,8,29,15
1978,8,12,0,30,15
1978,8,13,0,31,17
1978,8,14,0,30,17
1978,8,15,0,37,16
1978,8,16,0,34,16
1978,8,17,0,35,15
1978,8,18,4,34,16
1978,8,19,0,32,19
1978,8,20,0,32,15
1978,8,21,0,32,16
1978,8,22,0,32,17
1978,8,23,18,31,18
1978,8,24,0,29,17
1978,8,25,0,30,17
1978,8,26,0,30,17
1978,8,27,0,31,16
1978,8,28,0,33,15
1978,8,29,0,25,16
1978,8,30,14,25,15
1978,8,31,30,31,15
1978,9,1,0,25,15
1978,9,2,0,23,16
1978,9,3,0,30,14
1978,9,4,0,30,15
1978,9,5,0,26,16
1978,9,6,25,24,16
1978,9,7,7,24,14
1978,9,8,0,23,13
1978,9,9,0,29,13
1978,9,10,0,29,15
1978,9,11,0,30,16
1978,9,12,5,27,18
1978,9,13,0,30,16
1978,9,14,6,29,15
1978,9,15,0,28,16
1978,9,16,0,30,15
1978,9,17,0,31,15
1978,9,18,12,30,15
1978,9,19,14,29,16
1978,9,20,7,27,14
1978,9,21,2,26,16
1978,9,22,6,23,15
1978,9,23,6,18,14
1978,9,24,5,21,14
1978,9,25,45,24,16
1978,9,26,27,17,15
1978,9,27,5,18,12
1978,9,28,0,19,12
1978,9,29,0,19,10
1978,9,30,0,26,9
1978,10,1,0,28,9
1978,10,2,0,25,10
1978,10,3,0,27,10
1978,10,4,0,26,13
1978,10,5,3,25,15
1978,10,6,4,20,15
1978,10,7,0,23,15
1978,10,8,0,25,13
1978,10,9,0,25,11
1978,10,10,0,27,9
1978,10,11,0,27,12
1978,10,12,0,27,10
1978,10,13,0,27,6
1978,10,14,0,22,8
1978,10,15,0,24,6
1978,10,16,0,25,6
1978,10,17,0,25,5
1978,10,18,0,25,5
1978,10,19,0,25,6
1978,10,20,0,25,6
1978,10,21,0,27,13
1978,10,22,0,28,10
1978,10,23,5,28,12
1978,10,24,3,26,10
1978,10,25,0,22,8
1978,10,26,0,23,8
1978,10,27,0,15,9
1978,10,28,0,19,7
1978,10,29,0,23,4
1978,10,30,0,26,5
1978,10,31,0,25,9
1978,11,1,0,24,10
1978,11,2,0,27,9
1978,11,3,0,26,11
1978,11,4,0,24,5
1978,11,5,0,18,4
1978,11,6,0,22,3
1978,11,7,0,22,4
1978,11,8,0,23,2
1978,11,9,0,25,3
1978,11,10,0,26,4
1978,11,11,0,25,9
1978,11,12,0,29,7
1978,11,13,0,30,6
1978,11,14,0,25,7
1978,11,15,0,26,3
1978,11,16,0,18,4
1978,11,17,0,23,0
1978,11,18,0,27,2
1978,11,19,0,24,4
1978,11,20,0,27,7
1978,11,21,0,24,7
1978,11,22,0,26,8
1978,11,23,0,27,6
1978,11,24,0,25,5
1978,11,25,0,25,5
1978,11,26,0,26,7
1978,11,27,0,18,0
1978,11,28,0,12,2
1978,11,29,0,20,-2
1978,11,30,0,24,1
1978,12,1,0,27,1
1978,12,2,0,26,2
1978,12,3,0,25,1
1978,12,4,0,16,-2
1978,12,5,0,26,-4
1978,12,6,0,26,3
1978,12,7,0,25,3
1978,12,8,0,13,-4
1978,12,9,0,1,-10
1978,12,10,0,15,-9
1978,12,11,0,12,-7
1978,12,12,0,20,-3
1978,12,13,0,26,2
1978,12,14,2,14,5
1978,12,15,0,23,-1
1978,12,16,0,21,0
1978,12,17,0,21,4
1978,12,18,0,29,6
1978,12,19,0,27,6
1978,12,20,0,25,6
1978,12,21,0,16,-4
1978,12,22,0,18,-5
1978,12,23,0,20,-5
1978,12,24,0,21,-4
1978,12,25,0,21,-3
1978,12,26,0,16,3
1978,12,27,0,17,1
1978,12,28,0,20,2
1978,12,29,0,21,2
1978,12,30,1,22,2
1978,12,31,-99.9,22,7
1979,1,1,0,19,2
1979,1,2,0,9,-6
1979,1,3,0,13,-7
1979,1,4,0,21,-5
1979,1,5,0,23,1
1979,1,6,0,23,2
1979,1,7,0,29,2
1979,1,8,0,15,-5
1979,1,9,0,19,-4
1979,1,10,0,16,-5
1979,1,11,0,19,-4
1979,1,12,0,25,-3
1979,1,13,0,14,2
1979,1,14,0,16,-4
1979,1,15,0,16,-3
1979,1,16,0,20,-4
1979,1,17,0,23,4
1979,1,18,0,23,7
1979,1,19,0,23,6
1979,1,20,0,12,-1
1979,1,21,0,17,-5
1979,1,22,0,18,-4
1979,1,23,0,17,2
1979,1,24,6,12,2
1979,1,25,0,21,6
1979,1,26,0,20,7
1979,1,27,0,21,5
1979,1,28,0,18,4
1979,1,29,0,25,4
1979,1,30,0,15,1
1979,1,31,0,15,-3
1979,2,1,0,21,-1
1979,2,2,0,22,1
1979,2,3,0,17,9
1979,2,4,3,15,9
1979,2,5,0,20,2
1979,2,6,0,15,-2
1979,2,7,0,17,-4
1979,2,8,0,19,-4
1979,2,9,0,20,-3
1979,2,10,0,23,1
1979,2,11,0,24,1
1979,2,12,0,25,-1
1979,2,13,0,25,0
1979,2,14,0,27,1
1979,2,15,0,25,4
1979,2,16,0,23,4
1979,2,17,0,18,4
1979,2,18,0,21,5
1979,2,19,0,24,4
1979,2,20,0,24,-2
1979,2,21,0,23,2
1979,2,22,0,25,4
1979,2,23,0,25,5
1979,2,24,0,20,3
1979,2,25,0,21,3
1979,2,26,0,22,2
1979,2,27,0,26,3
1979,2,28,0,23,-2
1979,3,1,0,29,1
1979,3,2,0,20,5
1979,3,3,0,20,4
1979,3,4,0,21,-2
1979,3,5,0,17,3
1979,3,6,0,19,-2
1979,3,7,0,22,-1
1979,3,8,0,27,2
1979,3,9,0,26,3
1979,3,10,11,16,8
1979,3,11,0,15,8
1979,3,12,0,24,5
1979,3,13,0,27,6
1979,3,14,0,29,8
1979,3,15,0,29,10
1979,3,16,0,30,7
1979,3,17,0,29,7
1979,3,18,0,30,2
1979,3,19,0,27,3
1979,3,20,0,28,6
1979,3,21,0,28,6
1979,3,22,0,23,6
1979,3,23,0,22,7
1979,3,24,0,23,6
1979,3,25,0,28,1
1979,3,26,0,26,5
1979,3,27,0,29,6
1979,3,28,0,31,9
1979,3,29,0,29,11
1979,3,30,0,25,9
1979,3,31,0,27,5
1979,4,1,0,30,1
1979,4,2,0,28,3
1979,4,3,0,28,7
1979,4,4,0,29,1
1979,4,5,0,25,3
1979,4,6,0,29,3
1979,4,7,0,28,5
1979,4,8,0,30,12
1979,4,9,0,30,7
1979,4,10,0,29,3
1979,4,11,0,28,5
1979,4,12,0,30,12
1979,4,13,0,29,13
1979,4,14,0,30,9
1979,4,15,0,29,10
1979,4,16,0,28,17
1979,4,17,0,30,9
1979,4,18,0,31,10
1979,4,19,0,31,10
1979,4,20,0,29,10
1979,4,21,0,28,12
1979,4,22,0,27,10
1979,4,23,0,30,9
1979,4,24,0,32,10
1979,4,25,0,33,16
1979,4,26,0,32,12
1979,4,27,0,32,18
1979,4,28,0,34,12
1979,4,29,0,31,19
1979,4,30,0,29,15
1979,5,1,0,24,12
1979,5,2,0,30,12
1979,5,3,0,31,8
1979,5,4,0,26,8
1979,5,5,0,27,6
1979,5,6,0,34,8
1979,5,7,0,35,16
1979,5,8,0,34,10
1979,5,9,0,35,10
1979,5,10,0,33,5
1979,5,11,0,27,11
1979,5,12,0,29,6
1979,5,13,0,29,9
1979,5,14,0,32,11
1979,5,15,0,33,16
1979,5,16,0,31,12
1979,5,17,2,29,12
1979,5,18,7,32,12
1979,5,19,17,28,14
1979,5,20,0,28,12
1979,5,21,0,28,10
1979,5,22,0,28,9
1979,5,23,0,32,10
1979,5,24,2,32,14
1979,5,25,0,31,12
1979,5,26,0,32,10
1979,5,27,0,30,11
1979,5,28,0,34,12
1979,5,29,0,35,11
1979,5,30,0,33,12
1979,5,31,0,35,12
1979,6,1,0,29,16
1979,6,2,5,29,17
1979,6,3,0,29,16
1979,6,4,4,29,17
1979,6,5,0,27,14
1979,6,6,0,30,16
1979,6,7,0,34,14
1979,6,8,0,33,17
1979,6,9,7,32,18
1979,6,10,2,21,16
1979,6,11,0,21,11
1979,6,12,0,30,10
1979,6,13,0,32,10
1979,6,14,0,32,11
1979,6,15,0,33,10
1979,6,16,0,36,12
1979,6,17,0,36,17
1979,6,18,0,37,20
1979,6,19,0,35,21
1979,6,20,11,36,16
1979,6,21,0,36,17
1979,6,22,0,37,17
1979,6,23,2,30,19
1979,6,24,17,35,20
1979,6,25,0,32,14
1979,6,26,0,33,17
1979,6,27,0,33,17
1979,6,28,0,33,17
1979,6,29,0,35,18
1979,6,30,0,36,15
1979,7,1,0,36,16
1979,7,2,0,37,20
1979,7,3,5,34,19
1979,7,4,5,30,16
1979,7,5,0,33,17
1979,7,6,7,35,18
1979,7,7,0,33,19
1979,7,8,0,34,18
1979,7,9,0,35,17
1979,7,10,0,38,19
1979,7,11,0,37,17
1979,7,12,4,39,22
1979,7,13,2,37,15
1979,7,14,0,36,16
1979,7,15,0,36,21
1979,7,16,0,35,20
1979,7,17,0,33,21
1979,7,18,0,32,17
1979,7,19,5,32,17
1979,7,20,0,31,20
1979,7,21,16,33,16
1979,7,22,0,31,17
1979,7,23,0,34,19
1979,7,24,0,35,20
1979,7,25,0,36,20
1979,7,26,0,32,22
1979,7,27,0,33,17
1979,7,28,0,31,18
1979,7,29,0,33,18
1979,7,30,0,35,16
1979,7,31,0,35,16
1979,8,1,7,27,18
1979,8,2,0,29,16
1979,8,3,0,30,16
1979,8,4,8,29,16
1979,8,5,0,30,17
1979,8,6,0,32,16
1979,8,7,0,31,16
1979,8,8,15,28,17
1979,8,9,0,29,14
1979,8,10,0,29,16
1979,8,11,22,29,17
1979,8,12,0,27,15
1979,8,13,24,30,16
1979,8,14,6,27,15
1979,8,15,18,27,16
1979,8,16,3,24,16
1979,8,17,0,27,15
1979,8,18,2,30,15
1979,8,19,0,30,15
1979,8,20,0,31,16
1979,8,21,0,32,17
1979,8,22,0,33,16
1979,8,23,0,32,15
1979,8,24,0,32,15
1979,8,25,0,33,14
1979,8,26,0,31,17
1979,8,27,0,31,15
1979,8,28,0,30,14
1979,8,29,0,31,13
1979,8,30,37,30,17
1979,8,31,23,30,16
1979,9,1,23,32,17
1979,9,2,0,31,17
1979,9,3,0,31,16
1979,9,4,0,31,15
1979,9,5,0,32,14
1979,9,6,0,31,14
1979,9,7,0,30,13
1979,9,8,0,29,14
1979,9,9,0,28,16
1979,9,10,0,29,13
1979,9,11,0,30,14
1979,9,12,0,29,9
1979,9,13,0,27,11
1979,9,14,3,25,16
1979,9,15,13,16,14
1979,9,16,5,13,10
1979,9,17,0,21,10
1979,9,18,0,23,9
1979,9,19,0,20,12
1979,9,20,0,28,10
1979,9,21,0,30,11
1979,9,22,0,31,14
1979,9,23,0,30,12
1979,9,24,0,29,10
1979,9,25,0,27,10
1979,9,26,0,30,7
1979,9,27,0,29,8
1979,9,28,0,30,6
1979,9,29,0,32,7
1979,9,30,0,31,9
1979,10,1,0,31,10
1979,10,2,0,30,8
1979,10,3,0,30,8
1979,10,4,0,32,8
1979,10,5,0,33,9
1979,10,6,0,32,10
1979,10,7,0,33,7
1979,10,8,0,33,7
1979,10,9,0,33,10
1979,10,10,0,31,8
1979,10,11,0,31,9
1979,10,12,0,33,11
1979,10,13,0,32,11
1979,10,14,0,33,12
1979,10,15,0,32,10
1979,10,16,0,32,8
1979,10,17,0,34,9
1979,10,18,0,33,10
1979,10,19,0,32,7
1979,10,20,0,31,5
1979,10,21,0,32,6
1979,10,22,0,25,10
1979,10,23,0,27,4
1979,10,24,0,30,5
1979,10,25,0,32,5
1979,10,26,0,32,6
1979,10,27,0,30,8
1979,10,28,0,30,7
1979,10,29,0,30,9
1979,10,30,0,24,7
1979,10,31,0,26,-1
1979,11,1,0,26,3
1979,11,2,0,24,-2
1979,11,3,0,24,4
1979,11,4,0,29,6
1979,11,5,0,27,6
1979,11,6,0,28,5
1979,11,7,0,28,9
1979,11,8,0,28,4
1979,11,9,0,20,6
1979,11,10,0,21,3
1979,11,11,0,23,-1
1979,11,12,0,29,1
1979,11,13,0,20,-4
1979,11,14,2,20,3
1979,11,15,0,15,3
1979,11,16,6,16,5
1979,11,17,0,20,8
1979,11,18,0,25,5
1979,11,19,0,26,4
1979,11,20,0,25,7
1979,11,21,0,17,-3
1979,11,22,0,11,-5
1979,11,23,0,19,-7
1979,11,24,0,15,-5
1979,11,25,0,21,-6
1979,11,26,0,27,-4
1979,11,27,0,25,-1
1979,11,28,0,23,-2
1979,11,29,0,15,-2
1979,11,30,0,26,-3
1979,12,1,0,15,-5
1979,12,2,0,16,-5
1979,12,3,0,18,-4
1979,12,4,0,18,1
1979,12,5,0,24,2
1979,12,6,0,21,1
1979,12,7,0,23,0
1979,12,8,0,25,1
1979,12,9,0,25,2
1979,12,10,0,25,4
1979,12,11,0,24,4
1979,12,12,0,13,10
1979,12,13,0,22,2
1979,12,14,0,14,2
1979,12,15,0,17,4
1979,12,16,0,16,1
1979,12,17,0,15,1
1979,12,18,0,21,1
1979,12,19,0,21,1
1979,12,20,2,20,4
1979,12,21,0,19,4
1979,12,22,0,24,1
1979,12,23,0,17,1
1979,12,24,0,15,-6
1979,12,25,0,24,-5
1979,12,26,0,27,2
1979,12,27,0,24,4
1979,12,28,0,17,2
1979,12,29,0,15,0
1979,12,30,0,18,-3
1979,12,31,0,18,-3
1980,1,1,0,23,-2
1980,1,2,0,21,2
1980,1,3,0,19,2
1980,1,4,0,12,-5
1980,1,5,0,21,-1
1980,1,6,0,25,1
1980,1,7,0,22,2
1980,1,8,0,21,1
1980,1,9,0,22,1
1980,1,10,0,23,2
1980,1,11,0,20,1
1980,1,12,0,19,1
1980,1,13,0,18,2
1980,1,14,0,25,2
1980,1,15,0,24,4
1980,1,16,0,22,4
1980,1,17,0,22,2
1980,1,18,0,25,2
1980,1,19,0,25,2
1980,1,20,0,25,3
1980,1,21,0,25,3
1980,1,22,0,21,-3
1980,1,23,0,16,-5
1980,1,24,0,20,4
1980,1,25,0,21,3
1980,1,26,0,22,3
1980,1,27,0,22,2
1980,1,28,0,22,0
1980,1,29,0,21,1
1980,1,30,0,25,2
1980,1,31,0,23,5
1980,2,1,0,17,6
1980,2,2,0,19,3
1980,2,3,0,22,1
1980,2,4,0,29,1
1980,2,5,0,25,3
1980,2,6,0,25,0
1980,2,7,0,25,1
1980,2,8,0,26,2
1980,2,9,0,10,-4
1980,2,10,0,13,-4
1980,2,11,1,12,3
1980,2,12,0,18,0
1980,2,13,0,20,0
1980,2,14,0,26,3
1980,2,15,0,27,3
1980,2,16,0,21,5
1980,2,17,0,24,4
1980,2,18,0,26,2
1980,2,19,0,29,3
1980,2,20,0,26,7
1980,2,21,0,25,5
1980,2,22,0,26,5
1980,2,23,0,24,6
1980,2,24,0,24,6
1980,2,25,0,23,6
1980,2,26,0,18,3
1980,2,27,0,24,5
1980,2,28,0,23,6
1980,2,29,0,25,7
1980,3,1,0,20,9
1980,3,2,0,16,-2
1980,3,3,0,29,2
1980,3,4,0,27,10
1980,3,5,0,24,8
1980,3,6,0,25,5
1980,3,7,0,27,10
1980,3,8,0,24,10
1980,3,9,0,26,12
1980,3,10,0,28,8
1980,3,11,0.6,29,7
1980,3,12,0,28,10
1980,3,13,0,29,9
1980,3,14,0,25,11
1980,3,15,0,30,5
1980,3,16,0,26,7
1980,3,17,0,21,7
1980,3,18,0,23,2
1980,3,19,0,28,7
1980,3,20,0,23,4
1980,3,21,0,29,1
1980,3,22,0,22,4
1980,3,23,0,27,10
1980,3,24,0,17,9
1980,3,25,0,26,5
1980,3,26,0,26,4
1980,3,27,0,24,5
1980,3,28,0,26,1
1980,3,29,0,26,5
1980,3,30,0,24,1
1980,3,31,0,26,4
1980,4,1,0,27,5
1980,4,2,0,29,0
1980,4,3,0,30,4
1980,4,4,0,32,4
1980,4,5,0,26,11
1980,4,6,0,31,6
1980,4,7,0,30,6
1980,4,8,0,30,6
1980,4,9,0,29,5
1980,4,10,0,34,8
1980,4,11,0,30,10
1980,4,12,0,27,6
1980,4,13,0,12,1
1980,4,14,0,21,-4
1980,4,15,0,27,1
1980,4,16,0,30,6
1980,4,17,0,28,5
1980,4,18,0,28,6
1980,4,19,0,30,8
1980,4,20,0,29,12
1980,4,21,0,27,15
1980,4,22,0,29,10
1980,4,23,0,32,9
1980,4,24,0,30,4
1980,4,25,0,27,3
1980,4,26,0,26,8
1980,4,27,0,24,9
1980,4,28,0,30,8
1980,4,29,0,29,13
1980,4,30,0,27,9
1980,5,1,0,26,7
1980,5,2,0,31,9
1980,5,3,0,31,7
1980,5,4,0,28,11
1980,5,5,0,30,13
1980,5,6,0,33,11
1980,5,7,0,32,17
1980,5,8,0,33,14
1980,5,9,0,33,12
1980,5,10,0,35,8
1980,5,11,0,30,15
1980,5,12,0,33,12
1980,5,13,0,24,15
1980,5,14,0,34,12
1980,5,15,0,31,8
1980,5,16,0,34,10
1980,5,17,0,34,10
1980,5,18,0,33,16
1980,5,19,0,33,15
1980,5,20,0,33,17
1980,5,21,0,35,15
1980,5,22,0,35,16
1980,5,23,0,35,12
1980,5,24,0,34,11
1980,5,25,0,35,11
1980,5,26,0,32,19
1980,5,27,0,33,18
1980,5,28,0,31,18
1980,5,29,0,37,13
1980,5,30,0,37,17
1980,5,31,0,39,16
1980,6,1,0,39,22
1980,6,2,0,39,18
1980,6,3,0,40,21
1980,6,4,0,39,21
1980,6,5,0,40,21
1980,6,6,0,38,22
1980,6,7,0,40,21
1980,6,8,3,38,19
1980,6,9,2,34,16
1980,6,10,0,35,16
1980,6,11,0,35,18
1980,6,12,0,38,19
1980,6,13,0,37,20
1980,6,14,0,37,18
1980,6,15,0,38,16
1980,6,16,0,39,16
1980,6,17,0,38,19
1980,6,18,0,39,18
1980,6,19,0,39,19
1980,6,20,0,38,18
1980,6,21,0,30,22
1980,6,22,0,32,19
1980,6,23,0,38,14
1980,6,24,0,38,18
1980,6,25,0,37,20
1980,6,26,0,36,21
1980,6,27,0,32,18
1980,6,28,0,31,20
1980,6,29,0,31,22
1980,6,30,0,35,17
1980,7,1,0,32,18
1980,7,2,0,36,18
1980,7,3,0,31,19
1980,7,4,0.5,30,18
1980,7,5,0,35,17
1980,7,6,3,34,18
1980,7,7,0,34,17
1980,7,8,0,35,18
1980,7,9,0,35,17
1980,7,10,0,32,19
1980,7,11,0,33,15
1980,7,12,2,35,18
1980,7,13,0,35,17
1980,7,14,0,36,17
1980,7,15,0,36,19
1980,7,16,0,35,19
1980,7,17,0,36,18
1980,7,18,0,37,17
1980,7,19,0,36,20
1980,7,20,0,35,19
1980,7,21,7,34,20
1980,7,22,0,34,17
1980,7,23,0,33,18
1980,7,24,0,32,12
1980,7,25,0,34,16
1980,7,26,0,35,17
1980,7,27,0,36,23
1980,7,28,6,36,19
1980,7,29,4,33,18
1980,7,30,0,34,18
1980,7,31,2,34,18
1980,8,1,0,35,15
1980,8,2,0,37,19
1980,8,3,0,35,19
1980,8,4,0,37,20
1980,8,5,0,37,20
1980,8,6,0,35,18
1980,8,7,0,34,16
1980,8,8,0,32,16
1980,8,9,3,33,17
1980,8,10,0,32,16
1980,8,11,2,24,18
1980,8,12,10,31,16
1980,8,13,17,30,17
1980,8,14,4,30,18
1980,8,15,10,30,19
1980,8,16,9,29,17
1980,8,17,5,28,18
1980,8,18,0,27,18
1980,8,19,0,29,17
1980,8,20,2,27,18
1980,8,21,0,27,16
1980,8,22,0,28,16
1980,8,23,0,30,16
1980,8,24,5,32,18
1980,8,25,4,28,17
1980,8,26,0,31,16
1980,8,27,0,30,18
1980,8,28,0,30,17
1980,8,29,0,31,16
1980,8,30,0,34,16
1980,8,31,0,34,17
1980,9,1,3,31,19
1980,9,2,0,30,15
1980,9,3,10,30,16
1980,9,4,9,28,17
1980,9,5,0,26,17
1980,9,6,0,31,16
1980,9,7,5,28,15
1980,9,8,15,29,17
1980,9,9,16,28,16
1980,9,10,0,29,16
1980,9,11,22,28,17
1980,9,12,0,29,17
1980,9,13,0,30,16
1980,9,14,0,29,15
1980,9,15,0,28,14
1980,9,16,0,30,13
1980,9,17,0,35,14
1980,9,18,0,32,16
1980,9,19,0,33,12
1980,9,20,0,32,13
1980,9,21,0,33,15
1980,9,22,8,32,17
1980,9,23,16,28,17
1980,9,24,44,24,15
1980,9,25,5,20,15
1980,9,26,17,21,16
1980,9,27,3,25,17
1980,9,28,32,22,16
1980,9,29,1,32,15
1980,9,30,0,26,16
1980,10,1,0,25,11
1980,10,2,0,26,9
1980,10,3,0,24,9
1980,10,4,0,26,8
1980,10,5,0,26,9
1980,10,6,0,26,8
1980,10,7,0,25,9
